text,attributeScores.INSULT.summaryScore.value
elililifeliz  carmelonetobr pfizer diz que em agosto ofereceu ao brasil a compra de  milhões de vacinas contra a  segundo a companhia país teria doses disponíveis em dezembronn,0.050847456
meu pai me falando ontem de companhia aérea que tá fazendo os corre do transporte de vacina e que bom é o mínimo ne,0.050847456
vi muitos amigos relatando estarem com covid ou estarem com pais familiares ou colegas com covid nunca senti tanto o virus tao proximo do meu circulo social deixa minhas orações e boas energias a todos que estão nesse sofrimento,0.050847456
minha irmã eu e todos meus amigos já pegaram covidnneu nem eu e nem os meus amigos pegaram,0.050847456
senha da vacina entregue em casa,0.050847456
a fda meio que uma anvisa dos eua autorizou o uso emergencial da vacina da janssen aquela que a johnson amp johnson tá produzindo e que apresenta eficácia com  dose além disso ela já foi testada em fase  no brasil e há condições dela ser aprovada aqui,0.050847456
estou com covid a alguns dias minha amigas estão sempre perguntando como estou sempre falo que estou bem e vai passar mas na verdade eu to com dificuldade de respirar e a ponto de ter uma crise a qualquer segundo eu to com muito medo mas to tentado não surtar,0.050847456
buscam aumentar sua influência global moscou e pequim utilizam da diplomacia de vacinanrússia e china usando um dos produtos mais procurados do mundo para promover seus próprios interesses no exteriorn,0.050847456
henriquesucena corinthians tá cheio de casos de covid ia acabar usando a base mesmo o que vai ter de lesões nessa temporada só espero que o inter não sofra com isso de novo,0.050847456
meu tio uma das pessoas mais importantes na minha vida pegou covid e graças a deus se curou sem precisar de um hospital ou utinnnão consigo mensurar a dor de alguem que perde um familiar ou amigo para essa doença,0.050847456
a máscara não vai te proteger do  mas o ajudará bastante no distanciamento,0.050847456
morrendo de medo de contrair covid no hospital quando operar,0.050847456
teria feito da mesma forma diz  do ministério da saúde sobre pandemia  brasil  valor econômico  coronavirus,0.050847456
calma duda amanhã eu já tô melhor e não é covid se deus quiser,0.050847456
•pecuária extensiva gt nesse tipo de pecuária os animais são criados soltos no pastoem grandes propriedadesa produtividade é baixaos animais não recebem vacinas •extrativismo –gt consiste na retirada da natureza dos recursos minerais e vegetais,0.050847456
parabéns mitonn,0.050847456
saiu o teste rápido e ele não tá com covid provavelmente é dengue mesmo febre dor de cabeça mancha no corpo tá até na época infelizmente,0.050847456
sweetseavey answertaegi kadashi swannieby todo mundo errasuper comum confundir a dose de vacina com com vinagre de alcoolsempre acontece,0.050847456
jovempannews agora apareceu vacinas,0.050847456
pr bolsonaro precisamos de vacina,0.050847456
saopaulofc sou em partes trabalho num hospital público como auxiliar administrativo na recepção e esse hospital foi fechado hoje para atendimento somente de casos de covid,0.050847456
eu a tentar perceber quando é que a segurança social me vai pagar as semanas em que tive covid,0.050847456
blogdejamildo lotação em ônibus não é um vetor importante de contaminação tanto que todo o segundo semestre de  houve redução nos índices de contaminação da,0.050847456
opsserk imagina eu que tô com covid a falta de ar foi instantânea,0.050847456
bahia ultrapassa a marca de  mil casos de  desde o início da pandemia  tsite,0.050847456
opsjayjay partiu ficar em ksa e sonhar com vacina e novos tratamentos,0.050847456
ohcarolla vão conseguir sim boa vacina pra eles ❤️,0.050847456
é difícil morar no brasil,0.050847456
covid tá aí pra isso,0.050847456
queria fazer o teste do covid mais e o medo de dar positivo e isolar minha casa inteira denovo kkkkk,0.050847456
informando que os pacientes que estão procurando atendimento são na sua grande maioria as que tomaram a vacina,0.050847456
assim como já acontece com a vacina da gripe as doses modificadas para enfrentar as novas variantes seriam só de reforço  não invalidariam as que já tão sendo aplicadas  jn,0.050847456
o compositor de lindas toadas do festival de parintins e responsável por iniciar a carreira de alguns dos principais nomes da toada jota carlos portilho está com covid seu estado de saúde inspira cuidados ele foi intubado ontem em são paulo a esposa também está em tratamento,0.050847456
minha mãe tá com suspeita de covid e agora vou ter que ficar presa dentro do quarto até o resultado do exame sair,0.050847456
mas foi por um bem muito muito maior que só não aconteceu ainda por conta do coronavirus mas logo será executado,0.050847456
tekasp mas isso estou falando o tempo todo esse é o grande problema dessas vacinas feitas às pressas por falta de estudos testes e experiências essas vacinas estão incompletas não englobam uma gama de variantes que seriam descobertas com o tempo aí vêm com novas cepas,0.050847456
pode ter certeza que a vacina será anual,0.050847456
kauezit ac e dc tb funciona nantes e dps do covid,0.050847456
como a vida a educação também depende da vacina – por valdeci oliveira,0.050847456
fuemikawaii ai nem eu quero vacina pra ontem,0.050847456
rock in rio adiado pra  obrigada  to ansiosa demaissss jesus passa logo covid pelo amor,0.050847456
cconfissoes enfim a covid,0.050847456
nem me lembro mais cm era a vida antes do covid,0.050847456
ao colocar um quadro que as coisas ampliaram ou reduziram ex vacinasseria bom colocar uma coluna com o valor original e os atuais viu camilabomfim,0.050847456
eu só queria a vacina logo c,0.050847456
prefeitos sertanejos de al se unem para traçar mecanismos para barrar o aumento dos casos de covid ▶   divulgação,0.050847456
taschnernatalia emeryfs marcelonleite leandrotessler lobolele mellziland bollemdb dogarrett binerighetti lorenagbarberia hertonescobar  gabilotta veramagalhaes marivarella paulolotufo otavioranzani mbittencourtmd pauloboggio pilatironaldo virologyfamerp ethelmaciel compreendendo o evento adverso da vacinansistema de relatório de eventos vaersncoronavirus covid   beattricendogarrett ethelmacielntaschnernatalian,0.050847456
gente minha vida antes da  era perfeita e eu n sabia  pq n aproveitei mais meu deus,0.050847456
proteção contra a  e um ovo de páscoa artesanal além da doação financeira você pode doar também o seu tempo tornandose voluntário dessa ação,0.050847456
pedrohbelo leandroestrela mendeszx ué na igreja ngm pega covid e no show sim alguém me explica a diferença,0.050847456
variantes mais transmissíveis do coronavírus já prevalecem em  estados diz fiocruz,0.050847456
das mortes por  acontecem em países com altos índices de obesidade aponta relatório,0.050847456
passei pelo quarto dos meus pais ouvi eles rezando pro covid acabar sao td p mim ❤️,0.050847456
seremos vacinados quando o coronavírus nem for mais coronavírus,0.050847456
sr presidente do senado a instauração da cpi da covid  é uma boa oportunidade de debater essa temática com mais profundidadensó depende do senhor,0.050847456
covid esse é teu momento,0.050847456
meu teste de covid deu negativo mas ainda estou gripada amores rsrs em breve estou de volta,0.050847456
ministério público vai sugerir que cbf suspenda o futebol no brasil,0.050847456
se o covid for embora claro,0.050847456
minha  vó venceu o covid ndeus é bommm,0.050847456
já pegou,0.050847456
jairbolsonaro essencial é você fazer sua obrigação   comprar vacinas,0.050847456
jornaloglobo precisamos de vacinas aprovadas nas  fases mpfpgr,0.050847456
to ainda com uma pequena desconfiança q possa ser covid,0.050847456
omaxcolodedeus por lógica o local onde o covid mais facilmente se espalha é em uma igreja,0.050847456
vacina já urgência,0.050847456
primeiro caso de  no brasil   de fevereiro  nnbrasileiros em   de fevereiro de,0.050847456
o covid acabou nos eua,0.050847456
meu tbt de hoje é de oração pelos meus companheiros de pescaria  herói está lutando contra o  hoje teve complicações e foi internadonvai dar tudo certo pai,0.050847456
qualquer coisa que eu sinto eu penso “mds serase é sintoma de covid”,0.050847456
vai covid faz seu trabalho,0.050847456
e minha formatura pra  aiai covid,0.050847456
decreto prefeitura de são josé de ribamar anuncia medidas de combate ao coronavírus,0.050847456
três meses sentindo dores nas articulações valeu covid,0.050847456
toda semana sai um patch ou uma dlc da vacina que inveja,0.050847456
de março  dia do meu aniversário em  primeiro caso suspeito de covid em anápols em  situação fora de controle anúncio de lockdown que  seja melhor,0.050847456
andrefernm a hidrocloroquina tem estatística de eficácia  e efeitos colaterais comprovados há muito tempo ao passo que a vacina só se for no futuro pra comprovar isso  pelo que sei ainda não inventaram a máquina do tempo ou já,0.050847456
eu queria mt q as vacinas chegassem amanha assim magica,0.050847456
isso é o que o covid faz com a pessoa,0.050847456
saudades de um mundo sem pandemia,0.050847456
e aí chegamos a conclusão de que ela possa estar com covid então ela foi fazer exame e estamos esperando os resultados enquanto isso estou presa dentro do quarto,0.050847456
parece sintoma de covid mas é a saudade mesmo,0.050847456
dallasginreturn pelo visto o covid só investiu em quem fica em casa com o salário garantido,0.050847456
esperava vacinanganhou corona,0.050847456
combate à covid – mpf cobra do estado comprovação de consulta a comitê técnico e considera medidas insuficientes,0.050847456
colapso na saúde mpf pede que governo federal reforce combate à,0.050847456
estado do piauí havia entrado com uma ação junto ao supremo tribunal federal contra a união devido a suposta inércia do ministério da saúde  rosaweber piaui  oolhar portaloolhar,0.050847456
ministério público vai sugerir que cbf suspenda o futebol no brasil,0.050847456
brumarquezine independente de quem fabrique de quem sai p rua   precisamos de vacinas,0.050847456
lhmandetta tomar a vacina antes ou depois de comecar a falta de ar,0.050847456
é o dilema das famílias que perdem parentes para a,0.050847456
amanhã é meu último dia local na empresa mas só volto pra casa no sábado domingo em diante serão meus dias de paz novamente isso se eu não tiver levando covid pra casa pq a exposição nessas semanas foi inevitável,0.050847456
senti forte a presença de um covid hoje,0.050847456
elzasoares a gente comemora vc minha flor que representa nosso povo e resistência e continuamos a torcer a rezar e clamar que todos possam tomar vancinaja te amava amo cada vez mais ❤nhumanidade isso ai nvacina para todos,0.050847456
sou a favor do boninho fazer a dinâmica de distribuição da vacina no brasil,0.050847456
no momento meu sonho éh só q o covid acabe nd q eu peço e nada mais,0.050847456
pra mim só tá havendo uma diferença do início da pandemia pra cá a história da segunda temporada de março  pra mim é real é que no ano passado eu tinha esperanças de que fossem somente  dias e que mesmo que não fosse as coisas iriam se resolver com a vacina,0.050847456
